scope,condition,epsilon,seed,subject,regime,model,balanced_accuracy,macro_f1,advantage_over_chance,session_accuracy
identity_attack,analytic_gaussian,2.0,101112,,mechanism_aware,logistic_regression,0.1080246913580247,0.10775428039009446,-0.0030864197530864057,0.2222222222222222
identity_attack,analytic_gaussian,2.0,101112,,mechanism_aware,rbf_svm,0.1076388888888889,0.10739396495305126,-0.00347222222222221,0.1111111111111111
identity_attack,analytic_gaussian,2.0,101112,,mechanism_aware,random_forest,0.10995370370370369,0.10982010453450453,-0.0011574074074074125,0.1111111111111111
identity_attack,analytic_gaussian,2.0,101112,,mechanism_aware,mlp,0.11959876543209876,0.11756991136810886,0.00848765432098765,0.4444444444444444
identity_attack,task_weighted_empirical,2.0,101112,,clean_auxiliary,logistic_regression,0.12307098765432098,0.12176610380294124,0.011959876543209874,0.2222222222222222
identity_attack,task_weighted_empirical,2.0,101112,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,task_weighted_empirical,2.0,101112,,clean_auxiliary,random_forest,0.1253858024691358,0.10703450041207553,0.0142746913580247,0.1111111111111111
identity_attack,task_weighted_empirical,2.0,101112,,clean_auxiliary,mlp,0.12461419753086421,0.10890616845787013,0.013503086419753105,0.1111111111111111
identity_attack,task_weighted_empirical,2.0,101112,,mechanism_aware,logistic_regression,0.11419753086419754,0.1139941605965341,0.0030864197530864335,0.2222222222222222
identity_attack,task_weighted_empirical,2.0,101112,,mechanism_aware,rbf_svm,0.11998456790123457,0.12026140066082774,0.008873456790123468,0.2222222222222222
identity_attack,task_weighted_empirical,2.0,101112,,mechanism_aware,random_forest,0.1234567901234568,0.12350507359047762,0.012345679012345692,0.2222222222222222
identity_attack,task_weighted_empirical,2.0,101112,,mechanism_aware,mlp,0.11535493827160494,0.11547631299511371,0.004243827160493832,0.0
identity_attack,analytic_gaussian,4.0,42,,clean_auxiliary,logistic_regression,0.13850308641975306,0.1381827770572565,0.027391975308641958,0.3333333333333333
identity_attack,analytic_gaussian,4.0,42,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,analytic_gaussian,4.0,42,,clean_auxiliary,random_forest,0.12384259259259262,0.10440348190258517,0.01273148148148151,0.1111111111111111
identity_attack,analytic_gaussian,4.0,42,,clean_auxiliary,mlp,0.1311728395061728,0.12054498485250693,0.020061728395061706,0.1111111111111111
identity_attack,analytic_gaussian,4.0,42,,mechanism_aware,logistic_regression,0.1304012345679012,0.13010780780308792,0.019290123456790098,0.3333333333333333
identity_attack,analytic_gaussian,4.0,42,,mechanism_aware,rbf_svm,0.12152777777777778,0.12114931398957277,0.010416666666666671,0.1111111111111111
identity_attack,analytic_gaussian,4.0,42,,mechanism_aware,random_forest,0.11612654320987653,0.1160411070255602,0.005015432098765427,0.2222222222222222
identity_attack,analytic_gaussian,4.0,42,,mechanism_aware,mlp,0.11188271604938271,0.11008753179709102,0.0007716049382716084,0.3333333333333333
identity_attack,task_weighted_empirical,4.0,42,,clean_auxiliary,logistic_regression,0.14737654320987653,0.14722500544696815,0.03626543209876543,0.3333333333333333
identity_attack,task_weighted_empirical,4.0,42,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,task_weighted_empirical,4.0,42,,clean_auxiliary,random_forest,0.13233024691358022,0.10959508722044532,0.02121913580246912,0.1111111111111111
identity_attack,task_weighted_empirical,4.0,42,,clean_auxiliary,mlp,0.13233024691358025,0.11730748364220717,0.021219135802469147,0.1111111111111111
identity_attack,task_weighted_empirical,4.0,42,,mechanism_aware,logistic_regression,0.11959876543209876,0.11969641816342191,0.00848765432098765,0.0
identity_attack,task_weighted_empirical,4.0,42,,mechanism_aware,rbf_svm,0.11998456790123457,0.12011894578283155,0.008873456790123468,0.1111111111111111
identity_attack,task_weighted_empirical,4.0,42,,mechanism_aware,random_forest,0.10802469135802467,0.10776242626702853,-0.0030864197530864335,0.0
identity_attack,task_weighted_empirical,4.0,42,,mechanism_aware,mlp,0.1084104938271605,0.10637410975944236,-0.0027006172839506015,0.1111111111111111
identity_attack,analytic_gaussian,4.0,123,,clean_auxiliary,logistic_regression,0.1450617283950617,0.14357141465187886,0.0339506172839506,0.3333333333333333
identity_attack,analytic_gaussian,4.0,123,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,analytic_gaussian,4.0,123,,clean_auxiliary,random_forest,0.13310185185185186,0.115500318053019,0.021990740740740755,0.1111111111111111
identity_attack,analytic_gaussian,4.0,123,,clean_auxiliary,mlp,0.13078703703703706,0.11449900146258643,0.019675925925925958,0.1111111111111111
identity_attack,analytic_gaussian,4.0,123,,mechanism_aware,logistic_regression,0.11574074074074076,0.11539976984778533,0.00462962962962965,0.2222222222222222
identity_attack,analytic_gaussian,4.0,123,,mechanism_aware,rbf_svm,0.11612654320987653,0.1162212545227591,0.005015432098765427,0.2222222222222222
identity_attack,analytic_gaussian,4.0,123,,mechanism_aware,random_forest,0.1076388888888889,0.10752418674333226,-0.00347222222222221,0.0
identity_attack,analytic_gaussian,4.0,123,,mechanism_aware,mlp,0.10108024691358024,0.09992908858156435,-0.010030864197530867,0.1111111111111111
identity_attack,task_weighted_empirical,4.0,123,,clean_auxiliary,logistic_regression,0.14429012345679013,0.14441298650098655,0.03317901234567902,0.4444444444444444
identity_attack,task_weighted_empirical,4.0,123,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,task_weighted_empirical,4.0,123,,clean_auxiliary,random_forest,0.14660493827160492,0.12196271620040831,0.03549382716049382,0.1111111111111111
identity_attack,task_weighted_empirical,4.0,123,,clean_auxiliary,mlp,0.1427469135802469,0.12808798392693674,0.031635802469135804,0.1111111111111111
identity_attack,task_weighted_empirical,4.0,123,,mechanism_aware,logistic_regression,0.11612654320987653,0.11595245005886719,0.005015432098765427,0.1111111111111111
identity_attack,task_weighted_empirical,4.0,123,,mechanism_aware,rbf_svm,0.11882716049382716,0.11865859806922313,0.007716049382716056,0.0
identity_attack,task_weighted_empirical,4.0,123,,mechanism_aware,random_forest,0.11959876543209876,0.11939199791444007,0.00848765432098765,0.0
identity_attack,task_weighted_empirical,4.0,123,,mechanism_aware,mlp,0.11612654320987653,0.11596250728394189,0.005015432098765427,0.1111111111111111
identity_attack,analytic_gaussian,4.0,456,,clean_auxiliary,logistic_regression,0.13155864197530864,0.13190505492730414,0.02044753086419754,0.2222222222222222
identity_attack,analytic_gaussian,4.0,456,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,analytic_gaussian,4.0,456,,clean_auxiliary,random_forest,0.12191358024691357,0.10079566591160516,0.010802469135802462,0.1111111111111111
identity_attack,analytic_gaussian,4.0,456,,clean_auxiliary,mlp,0.11844135802469137,0.10429557627879027,0.007330246913580266,0.1111111111111111
identity_attack,analytic_gaussian,4.0,456,,mechanism_aware,logistic_regression,0.11998456790123457,0.11996837894285292,0.008873456790123468,0.2222222222222222
identity_attack,analytic_gaussian,4.0,456,,mechanism_aware,rbf_svm,0.11689814814814814,0.11671290578581697,0.005787037037037035,0.1111111111111111
identity_attack,analytic_gaussian,4.0,456,,mechanism_aware,random_forest,0.12114197530864199,0.11982672795786435,0.010030864197530881,0.3333333333333333
identity_attack,analytic_gaussian,4.0,456,,mechanism_aware,mlp,0.11805555555555555,0.11727761001748117,0.0069444444444444475,0.2222222222222222
identity_attack,task_weighted_empirical,4.0,456,,clean_auxiliary,logistic_regression,0.1284722222222222,0.1280084628955939,0.017361111111111105,0.3333333333333333
identity_attack,task_weighted_empirical,4.0,456,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,task_weighted_empirical,4.0,456,,clean_auxiliary,random_forest,0.13117283950617284,0.11152986740336591,0.020061728395061734,0.1111111111111111
identity_attack,task_weighted_empirical,4.0,456,,clean_auxiliary,mlp,0.12577160493827164,0.10980452453248091,0.014660493827160531,0.1111111111111111
identity_attack,task_weighted_empirical,4.0,456,,mechanism_aware,logistic_regression,0.130787037037037,0.13056681936987136,0.019675925925925902,0.5555555555555556
identity_attack,task_weighted_empirical,4.0,456,,mechanism_aware,rbf_svm,0.13348765432098764,0.13335960517859002,0.02237654320987653,0.5555555555555556
identity_attack,task_weighted_empirical,4.0,456,,mechanism_aware,random_forest,0.11959876543209876,0.11958726089150441,0.00848765432098765,0.0
identity_attack,task_weighted_empirical,4.0,456,,mechanism_aware,mlp,0.12268518518518517,0.12247247225846669,0.01157407407407407,0.3333333333333333
identity_attack,analytic_gaussian,4.0,789,,clean_auxiliary,logistic_regression,0.13425925925925924,0.13312234184194383,0.02314814814814814,0.2222222222222222
identity_attack,analytic_gaussian,4.0,789,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,analytic_gaussian,4.0,789,,clean_auxiliary,random_forest,0.13155864197530864,0.10540078762792196,0.02044753086419754,0.1111111111111111
identity_attack,analytic_gaussian,4.0,789,,clean_auxiliary,mlp,0.13001543209876545,0.11428060457403746,0.01890432098765435,0.1111111111111111
identity_attack,analytic_gaussian,4.0,789,,mechanism_aware,logistic_regression,0.1261574074074074,0.12603735985718384,0.015046296296296308,0.3333333333333333
identity_attack,analytic_gaussian,4.0,789,,mechanism_aware,rbf_svm,0.12268518518518519,0.12253375326165385,0.011574074074074084,0.4444444444444444
identity_attack,analytic_gaussian,4.0,789,,mechanism_aware,random_forest,0.10146604938271604,0.10090043407995336,-0.009645061728395063,0.1111111111111111
identity_attack,analytic_gaussian,4.0,789,,mechanism_aware,mlp,0.10686728395061729,0.10691413884830687,-0.004243827160493818,0.1111111111111111
identity_attack,task_weighted_empirical,4.0,789,,clean_auxiliary,logistic_regression,0.13464506172839508,0.13421944314724754,0.023533950617283972,0.2222222222222222
identity_attack,task_weighted_empirical,4.0,789,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,task_weighted_empirical,4.0,789,,clean_auxiliary,random_forest,0.12152777777777778,0.1064010934388359,0.010416666666666671,0.1111111111111111
identity_attack,task_weighted_empirical,4.0,789,,clean_auxiliary,mlp,0.11844135802469137,0.10145605196702333,0.007330246913580266,0.1111111111111111
identity_attack,task_weighted_empirical,4.0,789,,mechanism_aware,logistic_regression,0.12577160493827164,0.12550480769818462,0.014660493827160531,0.3333333333333333
identity_attack,task_weighted_empirical,4.0,789,,mechanism_aware,rbf_svm,0.13734567901234568,0.13730005864047684,0.026234567901234573,0.4444444444444444
identity_attack,task_weighted_empirical,4.0,789,,mechanism_aware,random_forest,0.11458333333333333,0.11381908275465685,0.0034722222222222238,0.2222222222222222
identity_attack,task_weighted_empirical,4.0,789,,mechanism_aware,mlp,0.10956790123456789,0.10904480729987834,-0.0015432098765432167,0.1111111111111111
identity_attack,analytic_gaussian,4.0,101112,,clean_auxiliary,logistic_regression,0.13580246913580246,0.1346046010152136,0.024691358024691357,0.3333333333333333
identity_attack,analytic_gaussian,4.0,101112,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,analytic_gaussian,4.0,101112,,clean_auxiliary,random_forest,0.12885802469135804,0.10506198815115077,0.017746913580246937,0.1111111111111111
identity_attack,analytic_gaussian,4.0,101112,,clean_auxiliary,mlp,0.1381172839506173,0.12381964899367182,0.027006172839506182,0.1111111111111111
identity_attack,analytic_gaussian,4.0,101112,,mechanism_aware,logistic_regression,0.11381172839506173,0.11350580217249807,0.0027006172839506293,0.2222222222222222
identity_attack,analytic_gaussian,4.0,101112,,mechanism_aware,rbf_svm,0.11304012345679013,0.11290316743590657,0.001929012345679021,0.2222222222222222
identity_attack,analytic_gaussian,4.0,101112,,mechanism_aware,random_forest,0.1122685185185185,0.11148892794697132,0.0011574074074073987,0.1111111111111111
identity_attack,analytic_gaussian,4.0,101112,,mechanism_aware,mlp,0.12152777777777778,0.11831476718614982,0.010416666666666671,0.1111111111111111
identity_attack,task_weighted_empirical,4.0,101112,,clean_auxiliary,logistic_regression,0.13927469135802467,0.13773593268659365,0.028163580246913567,0.3333333333333333
identity_attack,task_weighted_empirical,4.0,101112,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,task_weighted_empirical,4.0,101112,,clean_auxiliary,random_forest,0.13425925925925924,0.11613132333389425,0.02314814814814814,0.1111111111111111
identity_attack,task_weighted_empirical,4.0,101112,,clean_auxiliary,mlp,0.1381172839506173,0.12099344585020101,0.027006172839506182,0.1111111111111111
identity_attack,task_weighted_empirical,4.0,101112,,mechanism_aware,logistic_regression,0.11612654320987653,0.11592551892640819,0.005015432098765427,0.2222222222222222
identity_attack,task_weighted_empirical,4.0,101112,,mechanism_aware,rbf_svm,0.12654320987654322,0.12690962451282484,0.015432098765432112,0.2222222222222222
identity_attack,task_weighted_empirical,4.0,101112,,mechanism_aware,random_forest,0.11574074074074076,0.11558338367315509,0.00462962962962965,0.1111111111111111
identity_attack,task_weighted_empirical,4.0,101112,,mechanism_aware,mlp,0.11728395061728396,0.11742866612597662,0.006172839506172853,0.1111111111111111
identity_attack,analytic_gaussian,8.0,42,,clean_auxiliary,logistic_regression,0.16512345679012347,0.1650089695783473,0.054012345679012363,0.7777777777777778
identity_attack,analytic_gaussian,8.0,42,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,analytic_gaussian,8.0,42,,clean_auxiliary,random_forest,0.1388888888888889,0.11790097965609471,0.02777777777777779,0.1111111111111111
identity_attack,analytic_gaussian,8.0,42,,clean_auxiliary,mlp,0.14621913580246915,0.13441628840515724,0.03510802469135804,0.1111111111111111
identity_attack,analytic_gaussian,8.0,42,,mechanism_aware,logistic_regression,0.14621913580246915,0.14610447987176958,0.03510802469135804,0.5555555555555556
identity_attack,analytic_gaussian,8.0,42,,mechanism_aware,rbf_svm,0.14004629629629628,0.1398000682375082,0.028935185185185175,0.5555555555555556
identity_attack,analytic_gaussian,8.0,42,,mechanism_aware,random_forest,0.11458333333333333,0.11446039170099784,0.0034722222222222238,0.1111111111111111
identity_attack,analytic_gaussian,8.0,42,,mechanism_aware,mlp,0.11921296296296295,0.11778699770216816,0.008101851851851846,0.5555555555555556
identity_attack,task_weighted_empirical,8.0,42,,clean_auxiliary,logistic_regression,0.17746913580246915,0.17716303730578714,0.06635802469135804,0.7777777777777778
identity_attack,task_weighted_empirical,8.0,42,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,task_weighted_empirical,8.0,42,,clean_auxiliary,random_forest,0.14969135802469136,0.12495724856083561,0.03858024691358025,0.2222222222222222
identity_attack,task_weighted_empirical,8.0,42,,clean_auxiliary,mlp,0.14930555555555555,0.13401277203080833,0.03819444444444445,0.1111111111111111
identity_attack,task_weighted_empirical,8.0,42,,mechanism_aware,logistic_regression,0.1404320987654321,0.14002499527802714,0.029320987654321007,0.2222222222222222
identity_attack,task_weighted_empirical,8.0,42,,mechanism_aware,rbf_svm,0.14043209876543208,0.14076029332751464,0.02932098765432098,0.3333333333333333
identity_attack,task_weighted_empirical,8.0,42,,mechanism_aware,random_forest,0.1284722222222222,0.12767966328252586,0.017361111111111105,0.2222222222222222
identity_attack,task_weighted_empirical,8.0,42,,mechanism_aware,mlp,0.13387345679012347,0.13152214733394596,0.022762345679012363,0.3333333333333333
identity_attack,analytic_gaussian,8.0,123,,clean_auxiliary,logistic_regression,0.17939814814814814,0.17832159632380395,0.06828703703703703,0.6666666666666666
identity_attack,analytic_gaussian,8.0,123,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,analytic_gaussian,8.0,123,,clean_auxiliary,random_forest,0.14043209876543208,0.12282027330211959,0.02932098765432098,0.1111111111111111
identity_attack,analytic_gaussian,8.0,123,,clean_auxiliary,mlp,0.14621913580246912,0.12883275372213418,0.035108024691358014,0.1111111111111111
identity_attack,analytic_gaussian,8.0,123,,mechanism_aware,logistic_regression,0.13695987654320987,0.13647412888660412,0.02584876543209877,0.5555555555555556
identity_attack,analytic_gaussian,8.0,123,,mechanism_aware,rbf_svm,0.1392746913580247,0.1393846044601275,0.028163580246913594,0.5555555555555556
identity_attack,analytic_gaussian,8.0,123,,mechanism_aware,random_forest,0.11304012345679013,0.11263063156792724,0.001929012345679021,0.0
identity_attack,analytic_gaussian,8.0,123,,mechanism_aware,mlp,0.13233024691358022,0.13174649623182774,0.02121913580246912,0.2222222222222222
identity_attack,task_weighted_empirical,8.0,123,,clean_auxiliary,logistic_regression,0.17168209876543208,0.17160661459141743,0.06057098765432098,0.8888888888888888
identity_attack,task_weighted_empirical,8.0,123,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,task_weighted_empirical,8.0,123,,clean_auxiliary,random_forest,0.16010802469135804,0.1354592133119645,0.04899691358024694,0.2222222222222222
identity_attack,task_weighted_empirical,8.0,123,,clean_auxiliary,mlp,0.1593364197530864,0.1443342096516638,0.0482253086419753,0.1111111111111111
identity_attack,task_weighted_empirical,8.0,123,,mechanism_aware,logistic_regression,0.1450617283950617,0.1445246955517013,0.0339506172839506,0.3333333333333333
identity_attack,task_weighted_empirical,8.0,123,,mechanism_aware,rbf_svm,0.14043209876543208,0.1403952131888705,0.02932098765432098,0.2222222222222222
identity_attack,task_weighted_empirical,8.0,123,,mechanism_aware,random_forest,0.13155864197530864,0.13108817679777485,0.02044753086419754,0.4444444444444444
identity_attack,task_weighted_empirical,8.0,123,,mechanism_aware,mlp,0.13155864197530864,0.13165677646313698,0.02044753086419754,0.3333333333333333
identity_attack,analytic_gaussian,8.0,456,,clean_auxiliary,logistic_regression,0.16319444444444445,0.16395445242720974,0.05208333333333334,0.8888888888888888
identity_attack,analytic_gaussian,8.0,456,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,analytic_gaussian,8.0,456,,clean_auxiliary,random_forest,0.1361882716049383,0.11481423555190501,0.02507716049382719,0.1111111111111111
identity_attack,analytic_gaussian,8.0,456,,clean_auxiliary,mlp,0.13657407407407407,0.12302177128578576,0.025462962962962965,0.1111111111111111
identity_attack,analytic_gaussian,8.0,456,,mechanism_aware,logistic_regression,0.13194444444444448,0.13217148086262212,0.02083333333333337,0.4444444444444444
identity_attack,analytic_gaussian,8.0,456,,mechanism_aware,rbf_svm,0.13503086419753085,0.13489819900921443,0.02391975308641975,0.4444444444444444
identity_attack,analytic_gaussian,8.0,456,,mechanism_aware,random_forest,0.10030864197530864,0.10043050335094693,-0.010802469135802462,0.0
identity_attack,analytic_gaussian,8.0,456,,mechanism_aware,mlp,0.12962962962962962,0.12941761375007305,0.018518518518518517,0.3333333333333333
identity_attack,task_weighted_empirical,8.0,456,,clean_auxiliary,logistic_regression,0.1593364197530864,0.15901055280998547,0.0482253086419753,0.3333333333333333
identity_attack,task_weighted_empirical,8.0,456,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,task_weighted_empirical,8.0,456,,clean_auxiliary,random_forest,0.1435185185185185,0.12335339325723453,0.032407407407407385,0.2222222222222222
identity_attack,task_weighted_empirical,8.0,456,,clean_auxiliary,mlp,0.1392746913580247,0.12221112570514261,0.028163580246913594,0.1111111111111111
identity_attack,task_weighted_empirical,8.0,456,,mechanism_aware,logistic_regression,0.15470679012345678,0.15449921441910705,0.04359567901234568,0.7777777777777778
identity_attack,task_weighted_empirical,8.0,456,,mechanism_aware,rbf_svm,0.1566358024691358,0.1563640982038424,0.0455246913580247,0.6666666666666666
identity_attack,task_weighted_empirical,8.0,456,,mechanism_aware,random_forest,0.11342592592592594,0.11349742281820369,0.002314814814814839,0.0
identity_attack,task_weighted_empirical,8.0,456,,mechanism_aware,mlp,0.14351851851851852,0.1429396959281178,0.03240740740740741,0.5555555555555556
identity_attack,analytic_gaussian,8.0,789,,clean_auxiliary,logistic_regression,0.1597222222222222,0.15877793615092278,0.048611111111111105,0.6666666666666666
identity_attack,analytic_gaussian,8.0,789,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,analytic_gaussian,8.0,789,,clean_auxiliary,random_forest,0.1385030864197531,0.11082614763253999,0.027391975308641986,0.2222222222222222
identity_attack,analytic_gaussian,8.0,789,,clean_auxiliary,mlp,0.14544753086419754,0.12882989833015748,0.03433641975308643,0.1111111111111111
identity_attack,analytic_gaussian,8.0,789,,mechanism_aware,logistic_regression,0.1412037037037037,0.14092656007285315,0.030092592592592587,0.6666666666666666
identity_attack,analytic_gaussian,8.0,789,,mechanism_aware,rbf_svm,0.1369598765432099,0.13654634634181229,0.025848765432098797,0.5555555555555556
identity_attack,analytic_gaussian,8.0,789,,mechanism_aware,random_forest,0.12075617283950615,0.12048441917980537,0.009645061728395049,0.3333333333333333
identity_attack,analytic_gaussian,8.0,789,,mechanism_aware,mlp,0.12307098765432098,0.12304442055666273,0.011959876543209874,0.3333333333333333
identity_attack,task_weighted_empirical,8.0,789,,clean_auxiliary,logistic_regression,0.1589506172839506,0.15817403973567548,0.0478395061728395,0.5555555555555556
identity_attack,task_weighted_empirical,8.0,789,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,task_weighted_empirical,8.0,789,,clean_auxiliary,random_forest,0.1361882716049383,0.1196805539074097,0.02507716049382719,0.2222222222222222
identity_attack,task_weighted_empirical,8.0,789,,clean_auxiliary,mlp,0.13464506172839508,0.11659227588902371,0.023533950617283972,0.1111111111111111
identity_attack,task_weighted_empirical,8.0,789,,mechanism_aware,logistic_regression,0.1423611111111111,0.1424799978542653,0.03125,0.5555555555555556
identity_attack,task_weighted_empirical,8.0,789,,mechanism_aware,rbf_svm,0.15162037037037035,0.15159493237843835,0.040509259259259245,0.7777777777777778
identity_attack,task_weighted_empirical,8.0,789,,mechanism_aware,random_forest,0.11574074074074073,0.11592196714880806,0.0046296296296296224,0.0
identity_attack,task_weighted_empirical,8.0,789,,mechanism_aware,mlp,0.12770061728395063,0.12741525020785974,0.016589506172839524,0.2222222222222222
identity_attack,analytic_gaussian,8.0,101112,,clean_auxiliary,logistic_regression,0.16820987654320987,0.16705008638601823,0.05709876543209877,0.6666666666666666
identity_attack,analytic_gaussian,8.0,101112,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,analytic_gaussian,8.0,101112,,clean_auxiliary,random_forest,0.13850308641975306,0.11435168224632314,0.027391975308641958,0.2222222222222222
identity_attack,analytic_gaussian,8.0,101112,,clean_auxiliary,mlp,0.15200617283950615,0.1371256130145768,0.04089506172839505,0.1111111111111111
identity_attack,analytic_gaussian,8.0,101112,,mechanism_aware,logistic_regression,0.13387345679012347,0.13320208573316006,0.022762345679012363,0.2222222222222222
identity_attack,analytic_gaussian,8.0,101112,,mechanism_aware,rbf_svm,0.13695987654320987,0.13665295226610927,0.02584876543209877,0.2222222222222222
identity_attack,analytic_gaussian,8.0,101112,,mechanism_aware,random_forest,0.126929012345679,0.12630663000334577,0.015817901234567888,0.2222222222222222
identity_attack,analytic_gaussian,8.0,101112,,mechanism_aware,mlp,0.12384259259259259,0.12227220798832399,0.012731481481481483,0.2222222222222222
identity_attack,task_weighted_empirical,8.0,101112,,clean_auxiliary,logistic_regression,0.16628086419753085,0.16508119843013586,0.05516975308641975,0.6666666666666666
identity_attack,task_weighted_empirical,8.0,101112,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,task_weighted_empirical,8.0,101112,,clean_auxiliary,random_forest,0.15509259259259262,0.1344569828043162,0.04398148148148151,0.2222222222222222
identity_attack,task_weighted_empirical,8.0,101112,,clean_auxiliary,mlp,0.1566358024691358,0.1402013855230737,0.0455246913580247,0.1111111111111111
identity_attack,task_weighted_empirical,8.0,101112,,mechanism_aware,logistic_regression,0.14429012345679015,0.1436350291430819,0.03317901234567905,0.5555555555555556
identity_attack,task_weighted_empirical,8.0,101112,,mechanism_aware,rbf_svm,0.14814814814814817,0.14814688665655085,0.03703703703703706,0.6666666666666666
identity_attack,task_weighted_empirical,8.0,101112,,mechanism_aware,random_forest,0.11882716049382716,0.11892780922295058,0.007716049382716056,0.1111111111111111
identity_attack,task_weighted_empirical,8.0,101112,,mechanism_aware,mlp,0.13541666666666666,0.13541095572119918,0.024305555555555552,0.3333333333333333
